id,cluster_id,x,y,z
2580,A|1,31.9,29.6,31.2
2581,A|1,31.8,30.3,30.1
2582,B,11.9,13.9,9.24
2583,B,12.3,9.75,10.7
2584,B,12.0,10.0,11.3
2585,C,33.9,29.5,30.9
2586,A|1,29.499999999999996,30.7,28.4
2587,B,12.8,8.4,10.8
2588,B,9.53,9.93,13.6
2589,B,12.3,8.89,9.43
2590,B,12.1,9.93,8.27
2591,B,9.55,9.58,9.61
2592,B,11.499999999999998,11.3,9.4
2593,A,24.0,32.2,29.2
2594,B,9.46,8.3,12.4
2595,B,11.699999999999998,11.5,12.0
2596,B,13.800000000000002,9.12,9.7
2597,B,9.82,10.4,9.53
2598,B,13.6,8.81,10.4
2599,A,25.3,31.0,29.8
2600,A|1,29.699999999999996,29.3,30.0
2601,B,9.18,10.6,10.599999999999998
2602,B,9.0,10.9,8.76
2603,C,33.4,29.6,30.9
2604,C,35.6,31.2,31.2
2605,B,7.91,9.62,9.84
2606,B,10.4,9.63,10.5
2607,C,32.7,31.2,31.9
2608,A,26.6,30.4,30.5
2609,A|1,30.0,28.6,30.6
2610,B,9.94,8.94,9.55
2611,C,32.4,30.8,31.7
2612,B,10.4,10.3,8.5
2613,B,10.3,9.51,13.0
2614,A,27.2,29.0,27.6
2615,B,9.53,11.0,9.950000000000001
2616,B,11.499999999999998,9.66,11.2
2617,A,27.0,29.2,29.9
2618,B,10.900000000000002,12.7,9.73
2619,B,11.100000000000001,8.16,10.0
2620,B,8.49,10.8,13.1
2621,B,9.74,13.3,8.09
2622,B,8.54,11.6,10.5
2623,C,35.6,30.6,31.2
2624,A|1,30.9,28.7,30.2
2625,B,10.0,10.1,8.42
2626,A,22.700000000000003,29.3,30.0
2627,B,9.83,13.3,10.7
2628,B,10.3,10.5,14.5
2629,B,10.7,9.35,11.1
2630,C,33.8,29.6,29.6
2631,B,9.83,14.2,10.9
2632,A,25.7,30.2,28.8
2633,B,8.46,10.2,13.199999999999998
2634,A|1,30.1,30.7,29.2
2635,C,32.9,30.6,30.9
2636,C,32.8,29.9,29.4
2637,B,9.07,9.84,8.450000000000001
2638,B,9.11,9.68,11.6
2639,B,9.25,10.5,10.5
2640,B,9.4,9.62,12.0
2641,B,10.4,10.9,9.9
2642,B,9.07,9.96,14.6
2643,B,11.9,9.87,12.4
2644,B,9.75,9.69,13.9
2645,B,9.67,9.17,14.0
2646,B,12.7,10.0,9.96
2647,B,9.14,13.4,9.53
2648,A|1,28.999999999999996,30.2,30.2
2649,B,10.5,9.71,10.4
2650,A,24.3,31.4,28.4
2651,A,24.7,27.8,29.9
2652,B,9.36,9.76,10.599999999999998
2653,A,26.6,30.3,30.5
2654,B,9.59,9.92,9.71
2655,B,9.23,9.45,14.0
2656,B,10.1,13.8,10.599999999999998
2657,B,9.26,11.7,9.42
2658,B,12.7,9.98,10.5
2659,A|1,32.1,31.6,26.9
2660,A|1,30.4,29.8,30.3
2661,B,10.900000000000002,10.7,11.3
2662,B,9.14,13.2,9.44
2663,B,8.82,8.54,9.459999999999999
2664,B,11.3,12.9,9.96
2665,B,9.68,8.72,10.4
2666,B,10.900000000000002,13.0,9.84
2667,A,25.0,30.099999999999998,31.6
2668,C,35.4,30.0,32.2
2669,C,35.4,30.5,28.9
2670,B,13.2,9.82,11.0
2671,C,34.5,29.5,30.9
2672,B,9.54,12.1,13.7
2673,B,8.59,10.1,12.6
2674,A|1,29.499999999999996,29.4,29.6
2675,B,9.07,10.4,11.4
2676,None,37.1,13.5,11.4
2677,A|1,27.9,28.3,30.2
2678,B,10.5,10.1,8.66
2679,C,33.4,30.0,28.6
2680,B,9.24,10.3,13.1
2681,B,9.92,9.85,10.599999999999998
2682,A|1,28.799999999999997,28.6,29.5
2683,A|1,29.6,31.5,29.9
2684,B,10.1,10.2,11.5
2685,B,8.74,8.81,14.2
2686,B,12.7,10.2,9.73
2687,B,10.4,14.0,9.57
2688,B,13.5,9.72,9.2
2689,B,8.75,13.2,11.5
2690,B,11.200000000000001,11.9,8.84
2691,B,7.79,9.89,14.4
2692,B,13.3,10.3,9.83
2693,B,10.900000000000002,10.3,11.6
2694,A|1,28.900000000000002,30.4,28.4
2695,B,11.3,11.3,10.4
2696,C,33.7,29.6,29.4
2697,B,11.000000000000002,10.2,7.329999999999999
2698,B,13.1,9.77,10.9
2699,B,9.09,10.6,8.96
2700,B,12.4,10.1,9.45
2701,B,11.499999999999998,10.5,10.8
2702,B,10.900000000000002,8.68,11.2
2703,B,9.61,12.2,9.88
2704,A|1,28.300000000000004,30.0,31.3
2705,B,13.2,10.6,10.7
2706,A,25.2,30.0,31.0
2707,B,8.98,13.3,12.9
2708,B,14.700000000000001,9.7,9.65
2709,A,26.8,31.3,29.8
2710,B,7.620000000000001,10.3,11.7
2711,B,9.58,8.79,8.24
2712,B,7.819999999999999,10.8,8.06
2713,B,11.599999999999998,10.4,9.21
2714,B,12.3,10.0,9.93
2715,B,13.2,9.52,8.19
2716,B,10.900000000000002,12.2,10.0
2717,B,10.6,10.7,9.94
2718,B,13.4,10.0,11.2
2719,B,10.800000000000002,13.8,10.7
2720,C,35.0,29.2,31.0
2721,A,22.900000000000002,29.2,30.1
2722,C,32.4,31.2,31.0
2723,A,27.600000000000005,28.799999999999997,31.100000000000005
2724,A,25.7,28.9,29.7
2725,B,8.92,9.2,9.07
2726,B,9.68,15.0,10.2
2727,B,8.89,11.6,9.459999999999999
2728,C,38.4,30.2,29.8
2729,A|1,28.4,29.9,29.8
2730,B,10.7,11.4,11.2
2731,B,10.7,10.9,10.3
2732,B,9.19,13.0,9.07
2733,B,9.56,9.95,10.8
2734,B,10.2,10.5,9.47
2735,B,10.800000000000002,11.3,8.22
2736,B,11.699999999999998,10.0,9.81
2737,B,9.66,10.5,11.0
2738,C,33.4,28.9,29.9
2739,C,34.2,29.5,30.1
2740,B,10.4,10.3,10.1
2741,B,9.94,6.97,10.7
2742,B,9.83,14.0,11.0
2743,A|1,28.2,30.2,29.9
2744,B,14.299999999999999,11.1,10.3
2745,B,8.75,13.7,7.79
2746,C,36.3,31.1,30.5
2747,B,11.000000000000002,11.1,8.810000000000002
2748,B,11.100000000000001,9.61,13.1
2749,B,9.11,10.6,9.56
2750,B,10.5,13.4,8.77
2751,B,10.1,10.7,10.3
2752,B,9.76,12.9,7.82
2753,A|1,28.100000000000005,29.8,31.3
2754,B,9.71,12.3,8.76
2755,C,36.4,31.5,29.8
2756,A|1,29.899999999999995,28.6,30.6
2757,A,27.0,30.5,29.3
2758,B,10.1,11.200000000000001,14.0
2759,B,9.68,8.84,13.5
2760,B,11.499999999999998,9.61,9.06
2761,C,33.2,30.3,29.5
2762,B,9.64,11.9,10.5
2763,A|1,31.3,30.2,27.9
2764,B,9.4,10.2,11.3
2765,B,9.34,10.3,11.1
2766,B,9.11,10.2,13.9
2767,B,9.26,14.7,8.810000000000002
2768,B,8.91,6.94,12.1
2769,B,9.23,10.6,10.5
2770,B,8.57,8.27,9.77
2771,B,12.6,9.23,12.7
2772,B,9.43,11.1,14.1
2773,B,9.47,10.1,13.9
2774,A|1,28.300000000000004,30.3,28.7
2775,A,26.1,29.6,29.8
2776,A|1,31.0,30.2,29.6
2777,A,27.800000000000004,31.3,28.7
2778,B,9.34,13.3,10.8
2779,B,11.399999999999999,12.7,9.35
2780,A,21.2,28.9,30.2
2781,B,11.9,10.8,9.51
2782,B,10.6,10.2,9.77
2783,B,8.86,11.1,12.2
2784,A|1,31.6,29.7,31.0
2785,A,27.1,30.5,31.100000000000005
2786,A|1,30.6,31.1,29.0
2787,B,11.100000000000001,11.3,10.0
2788,B,14.2,11.5,9.13
2789,B,9.24,8.45,14.0
2790,B,9.95,10.5,9.96
2791,B,9.99,15.0,9.52
2792,A|1,30.1,29.6,30.2
2793,A|1,32.0,30.4,29.6
2794,B,9.64,10.7,14.7
2795,B,8.92,11.7,11.0
2796,B,12.7,10.6,10.8
2797,B,11.399999999999999,9.85,8.97
2798,B,11.3,13.3,11.8
2799,B,10.0,8.510000000000002,11.1
2800,A,25.8,31.0,30.4
2801,B,9.57,9.7,10.9
2802,B,15.6,7.39,11.4
2803,B,9.74,10.1,11.3
2804,B,10.800000000000002,11.1,10.2
2805,B,9.86,11.0,11.6
2806,B,14.0,9.82,11.4
2807,B,13.3,8.26,9.4
2808,A,24.2,30.6,30.6
2809,A,20.8,29.6,29.3
2810,B,9.54,13.8,9.21
2811,B,11.100000000000001,9.55,10.2
2812,C,32.7,29.7,29.3
2813,B,12.0,9.33,7.4
2814,B,10.1,14.2,9.09
2815,B,11.9,10.8,10.7
2816,B,9.39,10.4,12.5
2817,B,11.000000000000002,9.79,13.6
2818,A|1,31.8,29.3,31.2
2819,B,12.5,11.3,9.8
2820,B,10.1,9.89,14.0
2821,B,10.6,9.85,11.4
2822,B,11.100000000000001,11.4,10.1
2823,A|1,31.8,22.6,12.6
2824,B,11.599999999999998,10.6,13.0
2825,C,32.7,29.6,31.100000000000005
2826,A|1,29.199999999999996,30.5,30.9
2827,B,12.3,10.8,8.87
2828,B,9.46,11.9,9.26
2829,B,9.22,11.5,11.0
2830,B,10.3,13.0,9.27
2831,B,10.3,11.200000000000001,9.96
2832,B,9.22,8.64,9.68
2833,B,11.499999999999998,9.42,8.52
2834,B,9.91,9.12,11.9
2835,B,10.2,15.2,9.16
2836,B,9.52,12.9,10.9
2837,A|1,30.4,30.7,29.0
2838,B,15.2,10.9,7.99
2839,A,26.5,31.8,28.5
2840,B,12.8,8.75,10.4
2841,C,33.7,30.0,31.4
2842,B,10.7,8.18,10.9
2843,B,9.79,10.2,10.1
2844,A|1,30.7,29.5,30.3
2845,B,11.499999999999998,9.54,14.2
2846,C,32.2,30.0,29.5
2847,C,33.2,30.2,30.5
2848,A|1,29.699999999999996,30.5,29.8
2849,A,25.3,30.4,30.9
2850,B,11.3,11.6,9.05
2851,A,27.5,30.8,32.2
2852,B,10.5,10.2,10.5
2853,A|1,30.4,30.4,28.9
2854,B,10.2,9.06,9.57
2855,B,9.01,10.2,8.53
2856,B,8.54,9.05,7.88
2857,B,10.2,13.0,10.7
2858,B,9.73,11.9,8.98
2859,B,9.21,7.96,14.0
2860,A|1,30.6,30.9,29.0
2861,B,10.800000000000002,9.95,8.88
2862,B,10.900000000000002,12.7,9.47
2863,B,12.2,11.0,11.6
2864,A|1,28.999999999999996,29.9,29.8
2865,B,9.19,10.6,10.5
2866,B,7.809999999999999,9.85,13.3
2867,A|1,31.9,30.7,30.8
2868,B,12.2,11.5,13.1
2869,B,10.4,12.0,10.4
2870,B,9.55,11.3,12.5
2871,B,10.1,10.6,13.8
2872,B,13.2,10.5,9.5
2873,A|1,29.8,28.3,30.5
2874,B,9.85,10.2,8.83
2875,B,10.900000000000002,13.099999999999998,10.1
2876,B,8.36,9.75,9.17
2877,B,11.000000000000002,9.5,13.0
2878,B,9.22,8.9,11.7
2879,B,9.42,10.2,10.5
2880,B,9.34,12.5,10.4
2881,A,21.600000000000005,29.8,29.4
2882,A,24.3,28.4,28.7
2883,B,10.900000000000002,10.4,12.7
2884,C,37.8,30.5,28.4
2885,A|1,31.4,29.9,29.6
2886,B,9.59,10.0,10.5
2887,B,14.2,8.94,9.92
2888,B,13.3,9.78,9.86
2889,B,9.25,13.5,10.2
2890,B,8.89,12.5,11.1
2891,B,16.5,9.26,10.0
2892,B,10.5,12.0,10.599999999999998
2893,B,10.3,9.97,12.4
2894,B,10.6,12.3,11.2
2895,B,10.6,9.58,9.25
2896,B,10.800000000000002,10.7,9.33
2897,C,36.7,30.7,30.7
2898,B,11.8,10.2,12.3
2899,B,8.91,10.2,12.8
2900,B,8.15,8.68,12.2
2901,B,11.399999999999999,8.92,9.53
2902,B,9.61,8.76,10.3
2903,A|1,29.1,28.0,30.3
2904,B,9.02,10.5,13.1
2905,B,13.1,8.97,9.84
2906,B,12.9,11.200000000000001,11.0
2907,B,8.54,9.74,12.2
2908,B,10.7,8.71,11.6
2909,C,36.0,29.3,28.5
2910,B,12.2,10.6,12.4
2911,B,9.19,9.68,12.0
2912,A,23.399999999999995,28.6,29.3
2913,C,39.9,28.3,31.100000000000005
2914,B,10.5,8.9,11.0
2915,B,9.41,11.4,11.3
2916,A,19.2,30.3,28.8
2917,C,34.5,29.2,30.6
2918,B,8.74,11.9,10.9
2919,A|1,28.700000000000003,27.7,29.2
2920,B,10.800000000000002,12.9,11.1
2921,B,12.4,11.6,10.7
2922,B,9.89,10.9,14.2
2923,B,11.9,11.0,8.52
2924,B,11.200000000000001,10.3,13.3
2925,C,40.7,29.0,31.2
2926,B,10.800000000000002,9.64,9.99
2927,B,10.1,8.93,8.41
2928,B,9.33,14.8,9.94
2929,A,26.7,30.099999999999998,31.2
2930,B,8.92,9.92,13.7
2931,B,11.8,10.3,9.84
2932,B,13.0,9.87,8.5
2933,B,11.3,10.3,10.4
2934,B,12.3,9.59,10.5
2935,B,11.9,9.9,9.53
2936,B,9.94,11.1,14.4
2937,A,18.9,30.099999999999998,30.5
2938,B,11.3,9.35,8.13
2939,B,11.499999999999998,9.62,9.789999999999997
2940,B,10.5,10.8,10.9
2941,C,32.2,30.4,31.3
2942,B,11.399999999999999,11.3,11.7
2943,B,8.29,7.68,10.0
2944,B,9.2,10.1,12.0
2945,B,10.800000000000002,12.7,9.99
2946,B,10.800000000000002,11.0,13.9
2947,B,10.7,10.4,10.5
2948,B,10.2,9.07,12.7
2949,A,25.0,32.5,31.3
2950,A|1,30.5,29.4,29.6
2951,B,7.84,9.49,12.6
2952,B,10.2,13.5,11.3
2953,B,10.3,13.0,10.2
2954,B,9.86,8.25,10.1
2955,B,10.7,11.1,12.2
2956,A|1,30.8,31.1,30.4
2957,A,25.1,29.7,30.3
2958,A,27.0,29.7,30.4
2959,B,8.62,13.2,11.6
2960,C,37.3,30.3,28.9
2961,C,34.2,29.3,29.3
2962,B,11.200000000000001,8.27,9.43
2963,A|1,28.700000000000003,28.5,29.5
2964,B,14.499999999999998,9.670000000000002,10.8
2965,B,9.49,12.9,10.1
2966,B,9.91,10.9,9.61
2967,C,32.4,31.3,30.8
2968,B,12.9,10.0,10.0
2969,B,9.86,13.2,9.63
2970,B,9.75,9.92,8.49
2971,B,9.17,6.87,9.63
2972,B,10.900000000000002,9.810000000000002,10.2
2973,B,11.9,10.3,9.75
2974,C,33.0,29.3,29.2
2975,B,12.7,11.200000000000001,12.0
2976,B,9.83,10.0,12.4
2977,B,12.4,8.84,9.45
2978,B,9.17,14.1,10.1
2979,B,11.499999999999998,14.3,9.47
2980,B,9.24,9.5,8.58
2981,B,11.100000000000001,14.0,9.39
2982,B,9.55,9.57,10.2
2983,B,11.499999999999998,8.98,13.0
2984,B,8.52,8.63,8.33
2985,B,11.100000000000001,8.3,9.35
2986,C,33.9,29.8,29.4
2987,B,9.29,9.32,10.599999999999998
2988,A|1,29.3,29.9,29.8
2989,A,25.0,30.5,30.3
2990,B,10.900000000000002,9.2,10.3
2991,B,8.37,11.6,9.789999999999997
2992,B,9.53,12.0,7.6
2993,B,9.29,12.2,9.83
2994,A|1,31.6,29.0,28.6
2995,B,11.399999999999999,10.4,10.5
2996,B,11.3,10.2,10.3
2997,B,10.900000000000002,9.39,12.3
2998,A|1,28.300000000000004,28.799999999999997,29.4
2999,B,12.4,8.72,13.7
3000,B,11.100000000000001,9.55,10.5
3001,B,8.97,9.57,8.729999999999999
3002,C,36.7,30.0,31.4
3003,B,9.65,7.95,9.6
3004,B,10.1,7.28,11.2
3005,B,10.900000000000002,10.0,9.04
3006,B,13.900000000000002,9.66,9.53
3007,B,10.5,10.1,10.2
3008,B,10.6,9.25,11.3
3009,C,33.5,32.0,31.6
3010,B,9.94,10.2,13.6
3011,B,10.0,10.7,8.34
3012,B,7.18,13.2,27.8
3013,B,10.4,10.3,7.94
3014,B,9.7,13.2,9.77
3015,B,11.699999999999998,12.6,9.02
3016,B,10.3,9.58,8.97
3017,A|1,29.1,29.9,30.2
3018,A|1,30.7,30.8,28.5
3019,B,13.6,9.09,10.2
3020,B,9.41,13.4,11.6
3021,A,26.7,30.099999999999998,29.9
3022,B,9.63,9.28,10.2
3023,None,28.0,7.59,32.3
3024,A,26.4,29.6,30.0
3025,B,9.79,14.6,7.68
3026,A,23.3,28.2,30.9
3027,B,11.000000000000002,13.3,10.599999999999998
3028,A|1,30.2,30.099999999999998,28.7
3029,A|1,30.5,28.3,29.0
3030,C,34.2,28.6,30.0
3031,B,10.3,12.6,10.7
3032,C,32.9,29.6,28.8
3033,B,11.100000000000001,9.71,11.2
3034,B,8.6,9.71,13.1
3035,B,12.1,9.33,10.8
3036,B,10.3,8.82,10.2
3037,B,12.9,10.7,8.85
3038,B,9.17,13.6,10.4
3039,B,9.99,12.9,9.9
3040,B,9.13,14.9,10.599999999999998
3041,B,9.9,13.7,9.51
3042,A,21.9,30.0,30.3
3043,C,35.6,30.0,28.7
3044,B,12.9,9.8,11.9
3045,A,26.3,30.0,31.0
3046,B,10.800000000000002,11.7,9.61
3047,B,8.78,9.58,8.71
3048,B,8.65,7.85,7.97
3049,B,14.9,9.31,9.379999999999999
3050,B,10.7,13.0,10.9
3051,C,33.7,28.6,28.2
3052,B,9.77,11.8,11.8
3053,B,11.200000000000001,9.78,14.0
3054,C,34.8,30.3,30.5
3055,B,13.4,10.1,9.89
3056,A,26.6,29.7,30.7
3057,A,23.7,30.4,29.3
3058,A|1,31.1,29.1,29.9
3059,B,9.22,9.27,10.7
3060,B,10.6,9.06,14.3
3061,B,8.33,14.0,10.1
3062,B,9.02,10.4,11.3
3063,B,13.1,11.3,10.599999999999998
3064,B,9.72,9.82,11.0
3065,B,10.2,10.2,10.2
3066,B,12.4,13.7,9.71
3067,A|1,28.300000000000004,31.0,28.9
3068,C,37.7,29.9,28.6
3069,B,8.81,8.44,10.0
3070,B,10.4,13.099999999999998,9.57
3071,A|1,28.799999999999997,30.5,31.3
3072,A,27.0,29.9,30.3
3073,B,10.5,9.32,9.37
3074,B,9.51,10.6,13.4
3075,B,8.67,12.1,11.0
3076,B,11.000000000000002,10.9,9.08
3077,B,9.5,11.1,12.1
3078,B,10.2,10.5,12.2
3079,B,10.800000000000002,11.7,9.379999999999999
3080,B,11.100000000000001,9.68,12.7
3081,A,25.2,29.1,30.4
3082,B,9.36,12.4,9.82
3083,B,9.99,10.8,13.5
3084,B,10.7,8.98,9.82
3085,B,9.92,10.2,14.9
3086,B,9.41,9.56,8.08
3087,B,9.9,10.4,14.1
3088,B,13.3,7.93,8.41
3089,A,22.099999999999998,29.5,28.8
3090,B,14.0,10.2,11.4
3091,A|1,28.999999999999996,29.5,30.5
3092,A|1,28.700000000000003,30.2,29.1
3093,B,9.13,11.7,9.98
3094,B,10.800000000000002,10.7,11.7
3095,B,9.08,8.59,10.3
3096,B,9.52,9.08,10.9
3097,B,9.4,13.5,9.56
3098,C,33.8,28.0,30.9
3099,B,14.1,9.56,8.729999999999999
3100,A,26.5,30.9,30.9
3101,B,12.2,8.06,10.0
3102,A,24.2,30.0,28.1
3103,C,35.1,30.0,30.0
3104,B,9.74,14.2,9.49
3105,A|1,28.2,30.6,30.3
3106,B,9.9,10.6,9.23
3107,A,27.4,29.9,30.5
3108,B,10.4,9.65,8.91
3109,A,26.4,29.3,29.0
3110,A|1,31.0,30.4,30.3
3111,B,10.4,11.3,10.3
3112,B,10.7,11.200000000000001,13.3
3113,B,8.84,11.9,12.4
3114,B,13.3,9.7,9.26
3115,A|1,28.300000000000004,28.0,32.2
3116,B,10.800000000000002,10.2,10.3
3117,B,10.3,11.6,8.52
3118,B,9.09,10.2,12.9
3119,None,40.1,31.3,30.2
3120,B,9.12,13.8,9.7
3121,B,12.2,9.42,8.63
3122,B,7.709999999999999,8.95,15.0
3123,B,10.5,8.55,11.2
3124,B,9.8,14.6,9.67
3125,A|1,29.8,30.099999999999998,29.3
3126,A|1,30.1,29.6,29.3
3127,B,11.699999999999998,10.2,12.4
3128,B,10.2,11.7,11.8
3129,C,34.0,28.5,27.9
3130,C,36.2,30.099999999999998,28.5
3131,A,25.2,30.0,29.6
3132,B,12.0,10.0,11.0
3133,B,10.6,9.76,10.4
3134,B,12.1,9.79,8.06
3135,B,9.85,10.7,13.3
3136,A,24.0,29.7,31.8
3137,B,9.7,11.0,10.5
3138,B,8.96,9.18,11.5
3139,B,10.6,9.98,9.85
3140,B,9.92,10.3,10.1
3141,C,35.0,30.0,30.5
3142,B,11.399999999999999,10.5,9.62
3143,B,11.3,11.5,12.1
3144,B,12.0,10.6,9.9
3145,B,8.06,8.75,9.45
3146,B,8.96,11.3,12.6
3147,A|1,28.0,31.5,28.3
3148,B,9.89,12.5,9.84
3149,B,10.5,11.6,12.9
3150,B,10.800000000000002,8.95,12.7
3151,B,9.59,9.82,10.2
3152,A,25.5,31.2,30.5
3153,A,26.8,30.6,29.0
3154,B,9.08,11.1,14.0
3155,B,11.200000000000001,8.45,11.1
3156,B,8.9,10.3,11.1
3157,B,10.1,9.670000000000002,12.6
3158,B,10.0,10.3,13.1
3159,A|1,32.0,29.4,28.0
3160,B,12.0,11.200000000000001,7.05
3161,A,25.6,30.9,29.6
3162,A|1,30.7,30.2,29.4
3163,B,9.29,10.9,9.49
3164,A|1,29.1,29.4,30.8
3165,B,8.63,15.2,10.2
3166,C,34.9,32.2,30.8
3167,B,9.71,12.2,10.8
3168,B,12.6,11.9,10.8
3169,B,10.7,10.3,8.83
3170,B,9.55,9.4,7.83
3171,B,12.7,8.93,12.4
3172,C,32.8,30.5,29.7
3173,B,9.56,13.7,10.4
3174,B,12.9,10.7,10.3
3175,B,9.73,9.12,10.3
3176,B,9.14,10.8,10.4
3177,A,25.9,30.7,29.6
3178,B,9.25,12.1,10.9
3179,B,9.71,9.73,9.62
3180,B,10.2,9.51,10.3
3181,B,13.2,10.3,9.72
3182,A,24.2,29.7,29.7
3183,B,8.66,10.6,9.6
3184,B,10.2,9.23,9.92
3185,B,30.0,7.01,8.35
3186,B,10.6,10.7,9.63
3187,A,26.7,31.0,29.6
3188,B,9.32,9.79,9.19
3189,B,10.800000000000002,12.7,10.0
3190,A|1,29.3,30.8,30.8
3191,B,10.0,10.4,9.89
3192,B,10.4,12.7,8.74
3193,A,20.1,29.9,31.0
3194,A,24.2,29.8,29.0
3195,B,14.0,10.0,8.96
3196,B,9.6,10.7,13.9
3197,B,12.9,10.3,10.8
3198,B,11.3,9.45,9.51
3199,A|1,28.4,31.5,32.0
3200,B,11.3,11.4,10.3
3201,B,8.63,8.77,10.3
3202,B,13.900000000000002,9.48,8.649999999999999
3203,B,14.2,10.5,9.5
3204,B,9.0,9.28,11.2
3205,B,11.699999999999998,14.5,12.3
3206,B,10.3,9.69,9.71
3207,A,26.7,31.1,30.8
3208,A|1,30.8,28.3,29.1
3209,A|1,31.4,29.4,30.4
3210,B,11.399999999999999,9.31,10.9
3211,C,36.1,29.6,28.9
3212,B,9.44,11.4,11.0
3213,B,14.1,9.77,11.2
3214,A|1,29.6,30.5,30.7
3215,B,9.26,9.62,9.24
3216,B,9.7,10.6,9.88
3217,B,13.2,10.5,9.45
3218,C,34.0,31.1,29.5
3219,B,12.7,9.09,8.17
3220,B,9.88,10.6,10.0
3221,B,9.86,12.6,9.92
3222,A,26.7,29.3,30.4
3223,B,8.56,9.11,11.0
3224,B,9.76,8.93,9.69
3225,B,9.01,10.3,12.4
3226,B,13.900000000000002,9.66,10.7
3227,B,10.900000000000002,12.0,13.6
3228,B,10.6,8.71,13.199999999999998
3229,B,13.900000000000002,10.1,11.5
3230,B,9.54,9.57,9.7
3231,C,35.3,30.6,30.3
3232,A,23.6,29.0,28.7
3233,B,11.200000000000001,12.9,9.53
3234,B,9.74,9.61,12.2
3235,B,13.3,8.76,10.9
3236,B,9.49,12.4,12.0
3237,C,37.8,27.8,30.9
3238,B,11.100000000000001,11.4,11.4
3239,B,9.22,9.74,12.9
3240,A,27.3,30.5,29.4
3241,B,9.85,8.81,13.4
3242,A,20.0,28.3,23.9
3243,B,10.900000000000002,12.6,8.74
3244,B,12.3,9.25,10.3
3245,B,13.2,11.4,7.58
3246,B,11.399999999999999,10.5,9.98
3247,B,9.04,9.86,11.3
3248,B,8.9,11.0,15.1
3249,A,27.4,30.7,29.8
3250,B,10.4,12.3,11.3
3251,B,10.3,10.4,12.9
3252,B,9.58,11.1,11.0
3253,B,10.1,9.26,13.0
3254,A|1,28.300000000000004,29.3,31.0
3255,B,10.6,9.38,10.0
3256,C,35.6,29.3,30.8
3257,B,9.65,10.3,9.5
3258,B,10.900000000000002,10.9,11.3
3259,None,27.600000000000005,28.7,31.8
3260,B,10.900000000000002,9.41,10.1
3261,B,11.9,9.8,12.1
3262,B,7.94,9.24,14.1
3263,B,14.299999999999999,10.5,9.91
3264,B,12.2,8.71,10.3
3265,B,10.3,13.7,9.789999999999997
3266,B,8.94,9.24,12.5
3267,B,10.900000000000002,9.25,11.3
3268,A|1,31.0,30.7,29.4
3269,B,13.5,11.0,11.8
3270,B,13.1,8.35,10.9
3271,A|1,30.4,30.8,30.2
3272,B,11.499999999999998,10.1,12.0
3273,B,8.8,10.4,10.5
3274,B,11.599999999999998,9.38,12.4
3275,A,26.9,30.6,30.0
3276,B,14.700000000000001,9.37,10.1
3277,C,35.2,30.9,29.9
3278,B,9.57,9.68,10.9
3279,B,9.06,8.29,8.53
3280,B,13.0,10.1,9.03
3281,B,11.9,10.3,12.3
3282,B,11.8,9.87,10.1
3283,C,32.2,30.2,31.8
3284,B,8.73,12.9,11.5
3285,B,9.62,11.200000000000001,9.97
3286,B,10.6,9.36,13.199999999999998
3287,A,27.4,29.4,28.1
3288,B,11.499999999999998,13.9,10.4
3289,B,9.47,12.2,9.99
3290,B,8.96,14.399999999999999,10.7
3291,A|1,30.9,29.5,30.9
3292,B,8.43,11.0,13.3
3293,B,9.12,9.62,9.73
3294,A|1,31.2,29.7,30.4
3295,B,12.7,8.98,9.65
3296,B,9.28,9.92,10.9
3297,B,10.6,13.099999999999998,11.1
3298,B,12.5,10.5,8.49
3299,A|1,30.0,30.5,28.1
3300,B,10.6,8.59,14.4
3301,B,11.399999999999999,10.7,10.5
3302,B,11.200000000000001,11.8,14.0
3303,B,9.52,11.200000000000001,12.4
3304,B,10.2,14.2,8.62
3305,B,10.2,11.6,11.0
3306,B,13.5,9.72,8.16
3307,B,12.5,12.5,10.3
3308,B,9.69,10.9,8.7
3309,B,10.800000000000002,11.0,14.3
3310,A|1,28.900000000000002,31.0,29.9
3311,C,36.8,29.5,26.8
3312,B,9.42,12.8,11.3
3313,B,8.17,9.78,10.4
3314,B,11.699999999999998,9.79,11.3
3315,A|1,31.3,31.1,29.0
3316,B,10.4,12.0,8.94
3317,A|1,28.500000000000004,31.0,29.7
3318,B,10.4,10.8,9.54
3319,A|1,30.0,30.0,30.2
3320,B,9.55,9.59,13.4
3321,B,13.4,8.95,9.61
3322,B,9.56,12.0,13.6
3323,B,12.1,9.74,9.0
3324,A|1,28.4,30.3,30.4
3325,B,15.3,10.2,9.81
3326,B,8.91,12.2,9.82
3327,B,7.6,10.8,11.2
3328,A,22.999999999999996,30.2,30.9
3329,B,8.72,9.23,11.4
3330,B,11.599999999999998,9.79,12.2
3331,B,11.3,14.3,9.73
3332,B,9.34,10.0,9.61
3333,A|1,32.0,32.4,31.3
3334,B,9.75,9.72,9.56
3335,C,33.7,30.5,31.4
3336,B,9.99,7.98,12.4
3337,B,8.17,9.4,9.84
3338,A,27.4,28.2,29.6
3339,B,9.15,7.8,8.39
3340,B,12.9,8.95,9.26
3341,A,27.4,30.099999999999998,31.9
3342,A,26.7,29.6,29.2
3343,B,9.76,10.8,11.7
3344,B,9.64,13.3,10.4
3345,B,10.3,13.5,10.7
3346,B,10.6,10.7,11.8
