id,cluster_id,x,y,z
2469,"(A|1,C)",35.6,28.6,30.0
2470,F,17.9,3.91,9.85
2471,B,8.17,9.46,10.7
2472,"(A|1,C)",38.2,29.7,29.9
2473,B|2,10.2,15.7,11.8
2474,A,22.900000000000002,29.3,30.2
2475,A,20.7,29.4,29.3
2476,D,16.7,9.17,10.8
2477,B,11.200000000000001,7.69,10.7
2478,"(A|1,C)",31.8,30.5,30.5
2479,B,10.5,8.58,10.0
2480,A,21.3,29.9,30.7
2481,G,10.4,18.0,4.16
2482,"(A|1,C)",35.7,28.9,31.2
2483,G,10.2,18.7,4.6
2484,"(A|1,C)",38.2,31.1,30.7
2485,B|1|1,9.73,8.29,18.5
2486,A,23.5,29.5,30.8
2487,"(A|1,C)",33.7,31.1,29.7
2488,G,9.97,18.0,5.46
2489,A,18.9,29.3,28.8
2490,"(A|1,C)",32.3,30.9,28.7
2491,"(A|1,C)",36.1,29.3,30.4
2492,A,19.0,29.4,30.0
2493,B,12.3,13.8,9.52
2494,G,9.63,19.3,7.3
2495,A,19.0,30.9,30.4
2496,F,17.7,6.86,9.96
2497,G,10.2,17.0,5.87
2498,B,8.68,8.99,8.34
2499,F,20.1,8.52,11.2
2500,None,33.7,17.1,32.9
2501,B|1|1,8.94,10.2,18.5
2502,B|1|1,7.99,12.0,17.2
2503,A,17.9,30.4,28.9
2504,D,14.0,10.6,9.07
2505,D,16.4,8.99,8.85
2506,G,10.7,18.5,5.56
2507,B|2,10.6,16.6,11.0
2508,D,13.4,9.96,11.7
2509,B|1,9.38,9.7,13.8
2510,A,22.099999999999998,30.5,30.1
2511,B,10.0,9.87,11.0
2512,A,22.200000000000003,31.2,30.8
2513,G,10.3,17.8,7.1
2514,A,21.800000000000004,28.9,31.0
2515,F,17.9,5.73,11.3
2516,E,3.5,9.31,17.4
2517,"(A|1,C)",33.4,31.3,30.7
2518,"(A|1,C)",36.3,28.5,30.2
2519,A,20.8,29.3,29.2
2520,B,9.66,10.9,9.99
2521,"(A|1,C)",36.9,30.0,32.6
2522,B,9.44,12.0,11.6
2523,B,11.200000000000001,9.14,10.1
2524,A,24.1,31.0,30.3
2525,B,8.68,13.8,9.39
2526,D,13.3,10.5,9.03
2527,A,18.5,29.4,28.7
2528,B,7.709999999999999,11.200000000000001,9.78
2529,F,18.1,6.64,11.1
2530,B|2,7.9799999999999995,16.0,10.2
2531,B,10.800000000000002,8.4,9.57
2532,F,19.7,8.91,11.2
2533,B,10.2,13.9,9.42
2534,B,9.93,10.2,10.1
2535,G,9.57,16.4,5.16
2536,G,9.69,18.8,7.85
2537,B|1|1,11.499999999999998,8.41,17.4
2538,A,19.6,30.7,30.1
2539,D,15.9,10.3,9.75
2540,B|1|1,9.35,10.3,15.2
2541,F,18.5,5.41,10.9
2542,A,19.1,28.7,29.7
2543,A,20.9,28.9,26.7
2544,B|2,8.75,14.8,11.2
2545,B|1,9.37,8.88,12.6
2546,"(A|1,C)",35.6,28.799999999999997,29.0
2547,"(A|1,C)",35.2,29.4,28.5
2548,G,11.499999999999998,16.3,7.410000000000001
2549,"(A|1,C)",36.2,29.7,29.1
2550,"(A|1,C)",31.4,29.6,29.3
2551,B,9.47,8.78,9.92
2552,"(A|1,C)",36.0,30.0,29.0
2553,D,17.5,10.2,8.95
2554,G,9.1,17.300000000000004,8.19
2555,B,9.4,11.5,9.36
2556,B,9.5,8.87,9.14
2557,A,20.4,31.7,27.6
2558,E,6.72,10.3,17.1
2559,A,21.1,29.4,28.3
2560,F,20.0,6.76,10.4
2561,"(A|1,C)",34.0,29.9,30.0
2562,B|1|1,11.100000000000001,10.7,18.3
2563,"(A|1,C)",38.5,29.6,27.9
2564,B,9.8,9.15,8.380000000000003
2565,B|1|1,9.33,10.3,15.9
2566,B,12.4,10.2,10.5
2567,B|1,11.000000000000002,8.82,14.3
2568,B,10.2,11.9,9.39
2569,"(A|1,C)",35.7,31.4,30.8
2570,A,18.4,28.5,29.7
2571,"(A|1,C)",33.9,31.3,28.9
2572,G,10.2,18.8,5.66
2573,B,8.01,11.9,8.22
2574,B|1,9.5,9.65,12.3
2575,B,9.4,9.63,10.5
2576,A,20.5,29.5,30.4
2577,"(A|1,C)",35.4,28.5,29.1
2578,E,7.919999999999999,10.5,18.3
2579,B,9.53,8.62,9.77
2580,"(A|1,C)",34.0,30.6,30.3
2581,B,8.76,8.91,10.9
2582,G,9.3,18.4,9.21
2583,"(A|1,C)",34.6,30.0,29.0
2584,B,11.200000000000001,11.4,8.1
2585,B|2,10.4,16.6,12.3
2586,B,7.64,13.2,9.94
2587,B|1,9.56,8.31,14.0
2588,B,9.62,11.0,10.2
2589,B,9.37,11.4,10.9
2590,"(A|1,C)",37.7,30.099999999999998,29.1
2591,A,23.399999999999995,30.6,29.5
2592,D,17.4,9.020000000000001,9.58
2593,B|1,7.510000000000001,9.020000000000001,12.8
2594,"(A|1,C)",37.7,28.799999999999997,30.6
2595,B|1,9.03,11.8,14.3
2596,"(A|1,C)",32.3,29.6,28.0
2597,"(A|1,C)",36.3,30.2,31.2
2598,B|2,9.13,16.0,10.5
2599,B|1,10.2,10.4,12.3
2600,B,9.44,9.5,11.5
2601,B,9.73,13.5,8.91
2602,B,8.6,10.5,9.69
2603,D,20.1,10.4,11.4
2604,A,17.3,28.1,29.2
2605,A,19.6,29.2,31.0
2606,"(A|1,C)",35.2,29.2,28.3
2607,B,9.98,9.03,8.49
2608,B,10.2,10.9,11.1
2609,B|1|1,10.5,8.4,16.3
2610,G,10.5,16.6,4.03
2611,A,22.499999999999996,28.0,31.5
2612,B|1,9.79,9.77,14.6
2613,A,20.9,30.7,28.2
2614,"(A|1,C)",34.8,29.1,30.6
2615,A,18.6,29.8,31.100000000000005
2616,B,11.8,10.8,10.2
2617,A,19.7,30.4,30.4
2618,B,11.3,11.6,8.77
2619,"(A|1,C)",32.6,31.1,30.9
2620,A,18.1,29.1,30.6
2621,"(A|1,C)",33.5,30.5,30.2
2622,None,24.1,23.4,11.9
2623,A,19.6,30.8,30.7
2624,B,11.399999999999999,13.099999999999998,9.39
2625,"(A|1,C)",37.1,28.799999999999997,29.7
2626,B,12.2,10.3,10.8
2627,B,10.3,10.5,9.72
2628,F,18.1,8.12,12.0
2629,B,8.14,10.5,10.1
2630,A,22.900000000000002,29.8,29.2
2631,G,9.8,18.4,6.54
2632,"(A|1,C)",33.8,30.2,29.0
2633,B,9.51,9.09,10.1
2634,G,9.76,17.8,8.49
2635,B,8.36,11.6,10.2
2636,A,19.4,29.4,29.7
2637,"(A|1,C)",37.5,31.2,30.4
2638,"(A|1,C)",37.1,27.499999999999996,29.0
2639,F,16.6,8.19,10.7
2640,B,11.8,10.5,9.91
2641,G,11.000000000000002,16.0,5.48
2642,B,9.73,13.5,9.67
2643,B,10.900000000000002,9.670000000000002,8.95
2644,A,21.800000000000004,28.1,30.9
2645,B,10.7,12.4,10.3
2646,B|1|1,10.800000000000002,9.83,16.6
2647,D,17.8,12.8,10.8
2648,F,18.8,7.199999999999999,11.2
2649,B|1,11.8,9.39,12.6
2650,E,3.75,9.37,18.9
2651,A,20.8,28.9,29.8
2652,G,10.5,17.8,7.32
2653,F,17.9,6.89,10.1
2654,B|1|1,10.5,9.82,17.4
2655,B|1|1,10.4,9.37,16.3
2656,None,31.3,15.8,26.5
2657,A,22.099999999999998,30.2,29.8
2658,B,10.800000000000002,10.6,11.4
2659,B,10.1,9.37,9.01
2660,B,11.000000000000002,11.3,9.71
2661,"(A|1,C)",36.2,31.3,31.2
2662,A,20.1,31.3,30.0
2663,D,14.8,10.4,7.98
2664,"(A|1,C)",35.2,29.0,31.100000000000005
2665,B,8.87,10.6,11.2
2666,"(A|1,C)",36.2,29.6,28.7
2667,B|1,9.03,10.0,11.6
2668,B,10.7,9.04,9.55
2669,"(A|1,C)",37.1,29.4,26.9
2670,B|2,9.61,16.6,10.7
2671,F,17.2,6.6899999999999995,10.599999999999998
2672,B,12.2,8.22,11.8
2673,G,8.9,18.3,5.92
2674,B,9.79,10.4,9.16
2675,A,22.000000000000004,31.1,30.7
2676,B,8.43,9.36,8.83
2677,F,18.1,6.2,11.3
2678,A,20.1,31.1,29.7
2679,"(A|1,C)",36.0,29.2,30.5
2680,E,7.16,11.7,17.299999999999997
2681,G,12.2,17.300000000000004,7.93
2682,A,18.7,28.7,30.3
2683,"(A|1,C)",34.6,29.6,30.3
2684,B|2,10.900000000000002,16.6,10.8
2685,F,17.9,7.16,9.63
2686,B,11.000000000000002,9.34,10.3
2687,B|1|1,9.28,10.5,16.3
2688,B,11.699999999999998,10.1,11.1
2689,D,15.2,10.8,7.67
2690,B,11.100000000000001,9.39,9.5
2691,B|1|1,9.98,12.1,16.2
2692,F,15.3,6.99,9.54
2693,B,8.48,9.46,9.78
2694,"(A|1,C)",34.2,28.5,30.2
2695,B,10.0,10.4,9.31
2696,A,19.5,30.4,30.3
2697,"(A|1,C)",33.0,29.7,30.2
2698,B,9.46,10.2,10.8
2699,"(A|1,C)",34.7,27.9,30.9
2700,"(A|1,C)",34.9,30.099999999999998,30.4
2701,A,22.099999999999998,29.7,29.7
2702,A,21.4,30.6,29.2
2703,"(A|1,C)",33.8,30.6,30.2
2704,B|2,9.42,15.0,10.3
2705,A,21.5,30.4,29.5
2706,F,17.9,6.74,8.35
2707,E,7.58,10.1,18.0
2708,B,10.2,9.54,9.53
2709,B,9.99,9.25,10.3
2710,"(A|1,C)",37.1,29.0,29.3
2711,E,4.7,9.45,17.1
2712,B|2,10.2,16.4,8.92
2713,B|1,10.5,8.36,14.4
2714,G,10.7,18.4,5.67
2715,B,11.399999999999999,9.810000000000002,9.85
2716,A,21.5,31.2,28.8
2717,B|1|1,11.9,9.87,16.4
2718,B|2,9.26,15.1,9.55
2719,F,16.7,5.11,8.87
2720,None,36.9,17.9,16.7
2721,A,22.299999999999997,30.7,30.4
2722,B|1|1,10.1,9.39,18.1
2723,"(A|1,C)",34.0,29.8,31.2
2724,B,9.21,11.0,9.04
2725,F,19.2,6.25,10.9
2726,A,22.200000000000003,28.1,31.6
2727,B|1|1,8.82,9.06,16.799999999999997
2728,B,9.41,11.9,8.6
2729,A,19.0,31.2,31.100000000000005
2730,B,10.4,9.54,11.5
2731,G,8.39,20.2,10.2
2732,D,19.0,9.65,10.4
2733,B,8.42,10.9,11.2
2734,E,5.81,11.1,18.3
2735,B,8.8,9.03,10.9
2736,B,10.3,13.4,10.4
2737,G,9.0,17.5,3.7
2738,B,10.800000000000002,9.810000000000002,10.3
2739,B,9.76,10.2,9.35
2740,B,11.399999999999999,10.7,11.4
2741,G,9.17,15.9,3.52
2742,A,18.8,31.5,30.8
2743,F,16.5,4.4,10.0
2744,B,10.2,11.0,8.66
2745,B,11.200000000000001,10.1,9.43
2746,G,10.2,17.5,7.55
2747,B,10.900000000000002,13.8,10.7
2748,D,15.4,9.77,8.83
2749,None,35.6,13.6,31.4
2750,A,20.2,30.3,29.4
2751,E,3.89,11.3,16.9
2752,B,8.57,11.0,9.68
2753,"(A|1,C)",35.9,29.6,30.7
2754,D,16.4,9.61,9.02
2755,B,10.6,9.62,8.95
2756,G,11.699999999999998,17.1,3.1
2757,"(A|1,C)",33.9,29.8,29.3
2758,B,9.72,10.4,11.2
2759,G,11.000000000000002,18.2,8.52
2760,B|2,10.3,19.3,10.4
2761,E,5.259999999999999,8.73,18.6
2762,"(A|1,C)",36.7,30.5,31.4
2763,B,11.100000000000001,10.0,8.84
2764,F,18.6,5.31,11.5
2765,D,17.8,10.0,8.1
2766,A,22.400000000000002,31.1,30.3
2767,B,8.77,7.92,9.15
2768,A,20.7,31.0,29.2
2769,A,18.1,30.099999999999998,29.3
2770,B,7.55,14.3,10.1
2771,B,10.5,10.7,9.71
2772,B|1,10.2,11.200000000000001,12.3
2773,B,10.900000000000002,9.78,11.1
2774,"(A|1,C)",37.3,29.4,29.9
2775,B,9.6,7.72,10.0
2776,E,6.71,11.200000000000001,18.7
2777,B|1|1,7.75,9.21,17.5
2778,B,10.1,8.64,8.36
2779,B,9.69,11.6,11.3
2780,A,20.9,29.6,29.8
2781,A,22.099999999999998,30.7,30.7
2782,B,10.1,10.5,10.4
2783,B|1|1,9.44,11.6,18.0
2784,B|1|1,8.63,10.0,18.5
2785,"(A|1,C)",33.6,31.2,27.4
2786,"(A|1,C)",34.4,29.5,29.9
2787,B|2,10.1,17.4,11.2
2788,F,19.6,3.99,10.8
2789,D,20.1,11.5,8.69
2790,B|2,9.57,16.5,10.8
2791,B|1,10.1,9.65,14.8
2792,B|2,10.800000000000002,16.4,8.35
2793,B|2,8.73,17.5,9.82
2794,"(A|1,C)",37.8,31.9,30.2
2795,"(A|1,C)",33.2,31.3,31.6
2796,E,7.089999999999999,10.4,17.9
2797,A,20.4,31.4,30.5
2798,A,20.2,30.2,30.1
2799,B,9.39,10.5,9.89
2800,G,12.0,17.1,5.86
2801,G,10.2,16.5,6.31
2802,B|1,8.34,10.3,13.8
2803,B|1|1,10.4,10.4,16.0
2804,A,21.600000000000005,31.4,31.0
2805,A,20.1,28.5,28.9
2806,A,21.2,31.2,30.4
2807,A,19.7,30.099999999999998,28.2
2808,B,9.6,10.5,9.74
2809,"(A|1,C)",34.0,30.2,30.2
2810,"(A|1,C)",31.8,31.5,29.8
2811,D,14.399999999999999,11.1,10.1
2812,A,22.299999999999997,31.3,28.7
2813,B|1|1,8.84,10.5,18.6
2814,E,6.43,9.28,18.3
2815,E,8.43,11.4,18.9
2816,B|1,12.0,9.88,12.0
2817,A,19.5,30.9,32.3
2818,E,5.42,10.9,17.9
2819,B|1|1,12.0,8.13,18.8
2820,B|1|1,11.3,8.5,17.5
2821,B|1|1,12.2,9.99,19.8
2822,A,21.600000000000005,31.6,31.8
2823,A,19.4,29.4,29.4
2824,A,22.200000000000003,30.3,28.2
2825,"(A|1,C)",36.4,29.3,29.2
2826,B,9.98,8.49,10.3
2827,G,10.800000000000002,17.0,6.1
2828,D,13.7,9.65,11.7
2829,"(A|1,C)",36.2,28.9,29.7
2830,A,21.4,30.3,29.3
2831,B,11.8,9.56,10.4
2832,E,6.11,9.78,17.4
2833,"(A|1,C)",34.9,29.9,31.6
2834,A,19.5,28.6,29.0
2835,B,9.84,11.4,10.7
2836,"(A|1,C)",36.4,30.5,30.4
2837,B,8.78,13.5,9.32
2838,B|1,8.96,9.670000000000002,12.2
2839,B,10.2,13.6,9.08
2840,B,10.7,10.3,11.0
2841,A,22.200000000000003,30.099999999999998,28.2
2842,B,12.3,8.12,10.7
2843,A,23.399999999999995,29.6,30.3
2844,F,16.6,6.44,10.1
2845,B|2,11.499999999999998,14.7,10.2
2846,D,17.2,8.66,10.9
2847,A,22.099999999999998,28.5,29.6
2848,B,9.73,8.77,10.5
2849,A,18.9,31.1,29.0
2850,A,19.0,29.7,31.5
2851,A,23.3,30.5,28.0
2852,E,6.280000000000001,8.05,18.8
2853,B,10.2,10.2,11.5
2854,B,10.800000000000002,9.47,8.33
2855,A,21.3,30.4,29.6
2856,B,10.2,9.37,8.75
2857,B,10.3,10.8,9.58
2858,B|1,10.6,11.5,13.7
2859,D,16.3,8.48,9.85
2860,E,7.75,11.5,19.0
2861,B,9.17,10.7,8.63
2862,A,20.4,28.799999999999997,31.100000000000005
2863,G,9.19,18.0,7.52
2864,D,17.9,10.2,10.7
2865,B|1|1,9.12,10.0,19.5
2866,A,22.799999999999997,29.7,30.3
2867,B,11.000000000000002,9.95,9.19
2868,B,9.38,11.9,8.48
2869,"(A|1,C)",33.7,30.0,29.6
2870,B|1,11.3,10.9,14.4
2871,A,19.5,31.4,31.4
2872,"(A|1,C)",34.6,30.7,29.7
2873,B,10.2,9.31,9.36
2874,B|1|1,8.69,9.58,18.9
2875,D,16.4,9.9,9.82
2876,B,11.3,10.4,11.4
2877,"(A|1,C)",38.5,30.5,28.2
2878,B,10.4,11.1,9.24
2879,B,10.6,9.19,10.0
2880,D,14.399999999999999,8.86,10.2
2881,B|1,9.43,9.95,14.1
2882,B|1,9.62,10.3,12.9
2883,B|1,9.97,8.79,12.5
2884,A,22.499999999999996,30.2,30.4
2885,B,11.399999999999999,9.22,9.22
2886,B,9.2,11.0,9.17
2887,"(A|1,C)",33.3,30.7,28.7
2888,B,9.15,12.1,10.5
2889,"(A|1,C)",34.2,28.7,28.9
2890,A,19.0,30.099999999999998,30.7
2891,B|1,11.399999999999999,10.1,12.2
2892,E,6.0,9.58,19.1
2893,B,11.3,10.9,9.05
2894,B,7.48,10.5,9.66
2895,"(A|1,C)",32.2,29.3,32.0
2896,B,9.68,9.92,8.88
2897,F,17.8,6.09,11.8
2898,B,11.000000000000002,9.49,10.3
2899,B,10.6,14.1,12.7
2900,A,21.9,29.4,30.4
2901,"(A|1,C)",34.2,31.1,31.6
2902,B,9.11,7.86,9.81
2903,B,10.5,13.9,11.9
2904,B,9.42,8.62,9.14
2905,B|2,11.200000000000001,16.0,10.3
2906,B,8.51,9.48,11.4
2907,B,8.88,10.2,11.3
2908,A,18.8,29.8,30.8
2909,"(A|1,C)",33.8,29.9,31.0
2910,B,9.71,9.25,9.96
2911,B|1|1,9.28,9.17,17.8
2912,B,11.9,9.18,8.48
2913,B,10.4,9.22,7.57
2914,B|1,11.100000000000001,10.1,14.5
2915,F,16.7,7.41,11.1
2916,D,15.4,8.8,10.9
2917,A,19.7,29.0,30.6
2918,A,21.600000000000005,29.1,30.3
2919,"(A|1,C)",34.9,29.8,30.6
2920,"(A|1,C)",38.1,30.2,31.2
2921,B,10.7,9.54,10.2
2922,A,21.9,30.099999999999998,31.100000000000005
2923,G,9.3,17.5,7.96
2924,A,19.6,29.4,30.1
2925,B,10.4,11.1,9.89
2926,A,16.2,29.5,27.9
2927,B,10.1,10.8,11.3
2928,B,9.93,7.77,10.0
2929,"(A|1,C)",34.7,29.8,31.3
2930,D,13.800000000000002,9.56,10.1
2931,"(A|1,C)",33.9,31.8,28.9
2932,E,4.45,7.52,16.9
2933,B,11.3,9.23,8.51
2934,B,8.49,10.2,10.9
2935,B,8.42,12.2,10.4
2936,None,40.8,14.9,18.6
2937,A,22.200000000000003,30.3,30.9
2938,B,10.2,9.89,9.22
2939,A,19.8,31.2,29.6
2940,F,18.8,7.35,8.75
2941,G,10.7,19.3,7.24
2942,B,11.599999999999998,9.94,11.6
2943,A,20.6,28.7,30.1
2944,B,10.7,9.69,11.3
2945,E,5.849999999999999,10.2,18.5
2946,A,20.1,30.2,29.9
2947,B,9.32,11.5,10.3
2948,A,21.800000000000004,31.0,28.4
2949,B|1,11.599999999999998,8.19,14.4
2950,G,10.6,18.8,4.1
2951,B,12.1,10.7,9.5
2952,E,3.05,10.1,16.799999999999997
2953,"(A|1,C)",35.2,30.099999999999998,32.2
2954,B,9.94,8.54,10.599999999999998
2955,G,9.8,17.4,7.25
2956,"(A|1,C)",33.9,30.2,28.7
2957,A,20.1,29.5,31.4
2958,B,9.76,8.52,9.07
2959,"(A|1,C)",34.8,29.9,30.9
2960,B,9.73,10.5,11.4
2961,F,19.3,5.75,9.09
2962,F,18.3,5.57,10.599999999999998
2963,A,22.900000000000002,29.2,31.100000000000005
2964,B|2,8.94,15.0,10.7
2965,B,10.2,9.07,8.84
2966,A,20.6,30.7,30.6
2967,B,10.1,10.7,10.9
2968,B,9.87,8.95,9.23
2969,E,8.08,9.73,18.5
2970,A,23.199999999999996,29.3,28.7
2971,A,21.800000000000004,31.1,29.1
2972,B,9.81,14.399999999999999,10.0
2973,G,9.43,17.8,3.63
2974,F,17.7,7.32,9.789999999999997
2975,D,13.4,9.43,8.890000000000002
2976,D,15.4,9.55,10.7
2977,"(A|1,C)",35.7,32.1,29.6
2978,"(A|1,C)",33.3,30.2,31.2
2979,B,9.2,8.44,8.8
2980,B,10.800000000000002,9.86,10.2
2981,B,10.1,9.97,9.6
2982,G,10.2,18.3,6.85
2983,B,9.36,9.29,8.55
2984,B,9.99,8.87,10.5
2985,B|2,9.11,18.7,10.4
2986,F,19.3,8.06,9.379999999999999
2987,B|1,10.4,8.97,14.6
2988,A,22.299999999999997,29.0,31.2
2989,A,21.600000000000005,30.8,30.6
2990,B,9.69,11.1,7.01
2991,F,17.1,2.3,8.88
2992,A,22.799999999999997,29.4,30.2
2993,B,10.1,9.58,8.98
2994,F,19.1,8.4,10.1
2995,D,16.6,9.79,9.15
2996,B|1|1,9.06,8.85,17.299999999999997
2997,D,18.9,9.29,9.8
2998,"(A|1,C)",32.5,28.6,30.5
2999,"(A|1,C)",36.0,29.9,31.100000000000005
3000,B|1|1,10.5,9.97,15.7
3001,A,22.799999999999997,31.0,31.4
3002,B|1|1,8.42,8.83,17.5
3003,B,9.03,9.69,10.3
3004,B|1|1,11.9,8.86,16.5
3005,A,22.799999999999997,30.5,31.100000000000005
3006,B|1|1,10.900000000000002,10.3,15.6
3007,D,14.0,11.0,8.96
3008,B,9.86,11.9,10.4
3009,B|1|1,9.16,8.75,16.2
3010,B|2,10.7,17.4,10.2
3011,D,15.6,9.72,10.4
3012,A,20.0,30.4,29.9
3013,G,9.52,18.3,3.37
3014,B|1,11.000000000000002,9.56,13.5
3015,B,10.3,8.1,9.49
3016,B,10.800000000000002,8.87,9.78
3017,B|2,12.1,16.0,9.58
3018,"(A|1,C)",39.4,32.3,24.8
3019,B,11.9,9.12,9.84
3020,F,18.0,3.56,8.88
3021,"(A|1,C)",34.7,29.6,29.1
3022,F,17.8,4.18,10.7
3023,"(A|1,C)",36.0,29.8,29.7
3024,B,10.3,11.8,10.4
3025,"(A|1,C)",33.5,32.0,30.4
3026,"(A|1,C)",30.8,31.2,31.3
3027,A,21.3,29.1,30.0
3028,B,12.6,9.94,10.0
3029,D,14.599999999999998,9.97,9.75
3030,D,17.4,13.3,9.25
3031,B|2,9.49,14.5,10.7
3032,B,10.7,9.48,8.54
3033,G,11.200000000000001,18.0,4.170000000000001
3034,B,9.32,9.25,10.2
3035,"(A|1,C)",35.1,32.5,28.3
3036,B|1|1,9.42,10.2,17.299999999999997
3037,B|1|1,7.620000000000001,8.71,17.1
3038,B|1|1,9.78,7.65,17.1
3039,B|2,11.100000000000001,14.9,9.18
3040,"(A|1,C)",36.8,30.4,29.1
3041,"(A|1,C)",37.4,28.2,29.6
3042,"(A|1,C)",36.3,29.9,30.0
3043,B,11.8,10.3,8.8
3044,F,18.6,5.230000000000001,8.19
3045,A,21.1,29.8,29.7
3046,B|1,8.97,9.44,13.7
3047,A,23.199999999999996,29.4,28.6
3048,A,21.2,30.7,30.3
3049,G,15.0,17.1,5.92
3050,D,15.6,9.79,9.86
3051,E,5.01,10.5,17.299999999999997
3052,B|2,8.98,16.6,11.2
3053,B|1,9.74,10.3,11.8
3054,B,10.2,10.3,9.870000000000001
3055,G,8.34,17.2,7.96
3056,E,7.3500000000000005,10.1,18.6
3057,"(A|1,C)",33.4,28.2,29.9
3058,G,9.18,17.7,8.27
3059,B|2,10.1,16.6,8.33
3060,B|1|1,8.19,11.4,15.9
3061,B|1,10.0,11.200000000000001,14.7
3062,D,13.3,9.57,9.69
3063,B|1|1,8.72,8.76,17.9
3064,F,18.0,8.24,8.86
3065,B|2,9.81,15.2,11.1
3066,A,24.4,30.6,28.7
3067,"(A|1,C)",36.4,30.3,32.2
3068,E,4.17,8.29,17.7
3069,"(A|1,C)",34.9,29.9,32.4
3070,B,9.83,8.9,9.93
3071,G,8.39,18.1,3.69
3072,B,9.44,9.64,8.1
3073,"(A|1,C)",34.7,28.4,30.5
3074,F,19.0,5.66,8.11
3075,G,11.399999999999999,18.3,6.71
3076,A,20.9,30.099999999999998,29.0
3077,B,9.89,10.7,9.13
3078,B|1|1,9.88,9.8,15.3
3079,B,9.55,8.96,9.379999999999999
3080,B,9.33,7.86,10.9
3081,B,7.96,11.5,10.599999999999998
3082,"(A|1,C)",36.6,30.6,28.3
3083,B,9.11,10.4,10.8
3084,"(A|1,C)",35.7,29.5,29.1
3085,None,24.6,20.4,20.0
3086,A,23.9,28.2,29.8
3087,"(A|1,C)",33.8,29.1,29.4
3088,B,9.51,9.08,10.4
3089,A,21.5,27.3,29.5
3090,D,15.1,11.3,10.599999999999998
3091,F,18.1,5.21,9.78
3092,B|1,7.75,9.8,11.9
3093,A,20.5,32.1,29.3
3094,F,18.6,3.25,10.7
3095,"(A|1,C)",34.0,30.4,30.1
3096,"(A|1,C)",32.1,31.4,31.5
3097,B|1|1,8.86,11.0,17.9
3098,A,23.199999999999996,29.9,29.4
3099,B,8.47,11.200000000000001,9.72
3100,B|1,10.3,9.48,12.3
3101,A,23.5,30.3,31.0
3102,B,13.6,12.4,10.8
3103,B|2,9.29,14.5,12.0
3104,B,10.0,12.7,9.77
3105,A,23.199999999999996,31.2,30.0
3106,B,10.5,11.200000000000001,8.77
3107,B,11.499999999999998,12.1,9.89
3108,B,9.5,9.46,8.84
3109,B,10.1,10.7,10.1
3110,B|1,13.4,10.4,12.5
3111,B,9.84,9.160000000000002,10.2
3112,G,10.4,16.8,6.72
3113,F,18.3,5.68,9.32
3114,B,10.3,13.9,9.17
3115,B|1|1,8.75,9.27,17.5
3116,B,10.3,8.33,10.5
3117,B,10.3,9.27,9.26
3118,G,9.68,20.8,7.5
3119,A,18.0,29.6,30.0
3120,E,7.510000000000001,9.810000000000002,18.9
3121,A,20.0,29.5,29.6
3122,B,8.76,10.5,9.62
3123,B,9.6,11.3,9.74
3124,D,17.5,9.78,11.4
3125,B,9.15,8.43,9.35
3126,"(A|1,C)",35.9,31.3,29.7
3127,B|1,10.4,9.69,14.1
3128,A,23.5,29.2,30.5
3129,B|2,11.3,17.0,11.6
3130,B|2,9.88,16.9,8.98
3131,"(A|1,C)",33.9,31.5,31.100000000000005
3132,D,16.9,9.22,9.07
3133,A,21.4,31.6,30.3
3134,B,10.7,13.2,9.34
3135,E,3.7300000000000004,11.7,19.900000000000002
3136,B,8.96,10.4,9.45
3137,"(A|1,C)",32.6,29.2,30.7
3138,E,7.12,8.63,17.2
3139,F,17.6,2.96,10.599999999999998
3140,"(A|1,C)",37.7,30.3,29.3
3141,A,19.0,31.9,30.8
3142,B,9.2,12.4,10.4
3143,"(A|1,C)",34.7,29.7,32.4
3144,G,11.200000000000001,18.1,7.4
3145,A,18.7,28.799999999999997,28.6
3146,B,11.8,10.3,9.0
3147,"(A|1,C)",33.4,30.3,30.0
3148,B,9.23,9.75,8.56
3149,B,10.1,13.5,10.599999999999998
3150,B|2,9.9,21.8,11.8
3151,F,17.4,4.62,9.56
3152,B,9.16,9.77,11.0
3153,B,11.200000000000001,9.810000000000002,9.91
3154,B|1,11.499999999999998,10.1,13.9
3155,D,14.299999999999999,11.0,10.3
3156,F,18.4,6.74,10.8
3157,F,17.5,5.24,11.0
3158,E,5.44,9.15,17.9
3159,A,23.6,30.5,31.2
3160,B,11.499999999999998,10.0,11.2
3161,"(A|1,C)",31.2,29.4,30.0
3162,"(A|1,C)",34.2,28.9,30.8
3163,B,9.85,8.97,9.27
3164,B|1,9.63,11.9,14.8
3165,A,22.200000000000003,31.0,29.7
3166,B|1,10.1,9.76,12.7
3167,"(A|1,C)",31.8,30.9,29.2
3168,B|1|1,10.0,8.84,15.9
3169,B|1,10.900000000000002,10.0,13.3
3170,A,20.8,30.0,31.100000000000005
3171,A,19.8,30.6,29.9
3172,D,17.3,10.7,10.2
3173,F,18.0,7.59,10.0
3174,B,10.7,11.1,9.52
3175,B,10.1,9.36,8.36
3176,B,10.7,8.93,8.7
3177,B,10.0,9.41,9.789999999999997
3178,B|1,9.14,11.200000000000001,13.3
3179,A,25.5,29.5,30.2
3180,B,10.3,10.2,8.74
3181,A,21.0,31.5,30.3
3182,B|1|1,8.91,11.0,16.2
3183,B,11.200000000000001,8.41,11.3
3184,B|1|1,10.1,9.93,15.8
3185,D,16.7,13.6,9.5
